"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","32RIADZISS41YGYMCCBC74WA0K2S40","A1TLKBW8KT7L6F","Submitted","Thu May 03 19:01:51 PDT 2018","Thu May 03 19:03:02 PDT 2018","Sat May 05 19:03:02 PDT 2018","","","","71","0% (0/0)","0% (0/0)","0% (0/0)","67951108"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","32RIADZISS41YGYMCCBC74WA0K34SD","A2LDRXJ9IG1JTS","Submitted","Thu May 03 19:18:04 PDT 2018","Thu May 03 19:19:47 PDT 2018","Sat May 05 19:19:47 PDT 2018","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","20133291"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","32RIADZISS41YGYMCCBC74WA0L74SJ","A9DI8CP2SI9Y0","Submitted","Thu May 03 20:55:36 PDT 2018","Thu May 03 20:57:32 PDT 2018","Sat May 05 20:57:32 PDT 2018","","","","116","0% (0/0)","0% (0/0)","0% (0/0)","80512143"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","32SCWG5HIH4I0BM83J0X9XBD9SAP6D","A1BZNPQ0H7ZSER","Submitted","Thu May 03 21:49:16 PDT 2018","Thu May 03 21:50:29 PDT 2018","Sat May 05 21:50:29 PDT 2018","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","15192153"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","333U7HK6I9FLZ9YPIT3RI7ZTHEIDJI","A1GL3COCJAZNGO","Submitted","Thu May 03 19:05:18 PDT 2018","Thu May 03 19:06:46 PDT 2018","Sat May 05 19:06:46 PDT 2018","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","39489662"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","337RC3OW052DOGMBCZFY48ISLB0VLC","A2BACJE00ZUDXS","Submitted","Thu May 03 21:47:12 PDT 2018","Thu May 03 21:47:22 PDT 2018","Sat May 05 21:47:22 PDT 2018","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","39270111"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","338JKRMM26ZRAW0NAJ94GTB8JJIHAG","ANN162CY5IAGN","Submitted","Thu May 03 19:17:23 PDT 2018","Thu May 03 19:18:37 PDT 2018","Sat May 05 19:18:37 PDT 2018","","","","74","0% (0/0)","0% (0/0)","0% (0/0)","72074526"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","33C7UALJVLY2NXMUBWM5SFP6C6N18Y","A3FW9NWR6TJ4M9","Submitted","Thu May 03 19:29:36 PDT 2018","Thu May 03 19:30:47 PDT 2018","Sat May 05 19:30:47 PDT 2018","","","","71","0% (0/0)","0% (0/0)","0% (0/0)","3341045"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","33F859I566DWT65FGX90B4VE114BH6","A1UWSZ35ZUHC6Z","Submitted","Thu May 03 19:32:29 PDT 2018","Thu May 03 19:33:54 PDT 2018","Sat May 05 19:33:54 PDT 2018","","","","85","0% (0/0)","0% (0/0)","0% (0/0)","89627865"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","33L7PJKHCGY3WHY3DF6FYL814Q58T7","ADV0E1I68KUQR","Submitted","Thu May 03 23:45:23 PDT 2018","Thu May 03 23:45:53 PDT 2018","Sat May 05 23:45:53 PDT 2018","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","11946384"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","33OOO72IVHL58KOGURMK074KUGYTC4","AAJ14RQS80IWT","Submitted","Thu May 03 19:27:47 PDT 2018","Thu May 03 19:29:18 PDT 2018","Sat May 05 19:29:18 PDT 2018","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","18178240"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","33PPO7FECVFP4YEJ0BIR66KT40YDID","A31DZOQROTKN11","Submitted","Thu May 03 21:00:14 PDT 2018","Thu May 03 21:01:56 PDT 2018","Sat May 05 21:01:56 PDT 2018","","","","102","0% (0/0)","0% (0/0)","0% (0/0)","90232240"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","33PPUNGG38550YMYIG1XBQ4NFDMRZN","A1IHI23KH87K5W","Submitted","Thu May 03 19:01:18 PDT 2018","Thu May 03 19:03:12 PDT 2018","Sat May 05 19:03:12 PDT 2018","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","804698"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","33SA9F9TRXUCXZCOLNXQDFBMJN0EWH","A1YEEM8H12IW0E","Submitted","Thu May 03 21:34:02 PDT 2018","Thu May 03 21:35:39 PDT 2018","Sat May 05 21:35:39 PDT 2018","","","","97","0% (0/0)","0% (0/0)","0% (0/0)","27424272"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","34QN5IT0TZR2G81CFDI5EA6W7FL808","A26KS0EB5XV4N9","Submitted","Thu May 03 21:08:14 PDT 2018","Thu May 03 21:09:19 PDT 2018","Sat May 05 21:09:19 PDT 2018","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","8712292"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","34S6N1K2ZVJ86FRR7AYUP7RJDVGHLX","A2PX1OE5N67DOP","Submitted","Thu May 03 19:00:43 PDT 2018","Thu May 03 19:02:40 PDT 2018","Sat May 05 19:02:40 PDT 2018","","","","117","0% (0/0)","0% (0/0)","0% (0/0)","72151565"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","35BLDD71I6XXT53FR067CNTQ0J0VZL","A11X5M6KPGSTTC","Submitted","Thu May 03 19:31:16 PDT 2018","Thu May 03 19:33:04 PDT 2018","Sat May 05 19:33:04 PDT 2018","","","","108","0% (0/0)","0% (0/0)","0% (0/0)","92662212"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","35USIKEBNRGIXQAVN4N5586I9C16NO","A8GENMN47I8TR","Submitted","Thu May 03 19:11:19 PDT 2018","Thu May 03 19:13:14 PDT 2018","Sat May 05 19:13:14 PDT 2018","","","","115","0% (0/0)","0% (0/0)","0% (0/0)","28507789"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","36NEMU28XFDA9N412LL9QNGVSPNMWA","A1BMZUNL98C5GL","Submitted","Thu May 03 20:32:04 PDT 2018","Thu May 03 20:33:36 PDT 2018","Sat May 05 20:33:36 PDT 2018","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","47924323"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","36WLNQG78ZAK9WEDQW1UQ1Y19LBBEP","A2FWCQ21AQO7WD","Submitted","Thu May 03 19:10:24 PDT 2018","Thu May 03 19:12:10 PDT 2018","Sat May 05 19:12:10 PDT 2018","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","50382491"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","36ZN444YTRYG8V58QKW7H0WS8E3IOD","A3MGT5W3JD5V89","Submitted","Thu May 03 20:16:11 PDT 2018","Thu May 03 20:18:03 PDT 2018","Sat May 05 20:18:03 PDT 2018","","","","112","0% (0/0)","0% (0/0)","0% (0/0)","49221347"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","374TNBHA8BV5J7XT9FAESTLGDXHQYV","A25VNYKP7SASYC","Submitted","Thu May 03 19:29:01 PDT 2018","Thu May 03 19:30:14 PDT 2018","Sat May 05 19:30:14 PDT 2018","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","69337452"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","374TNBHA8BV5J7XT9FAESTLGDXIYQ4","A17BC2FIG4ULOC","Submitted","Thu May 03 19:53:41 PDT 2018","Thu May 03 19:55:26 PDT 2018","Sat May 05 19:55:26 PDT 2018","","","","105","0% (0/0)","0% (0/0)","0% (0/0)","92639447"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","378XPAWRUCDR6RB7G1RPG5CNJX7IAM","A2ACP1EFHV0DT5","Submitted","Thu May 03 22:05:36 PDT 2018","Thu May 03 22:07:00 PDT 2018","Sat May 05 22:07:00 PDT 2018","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","4459152"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","379J5II41OGWM50PH9QO44U6LGVLEU","A2QYKSP6P9PGQR","Submitted","Thu May 03 21:25:06 PDT 2018","Thu May 03 21:26:59 PDT 2018","Sat May 05 21:26:59 PDT 2018","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","88416669"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","37UEWGM5HT88521QA5S5JWKB2ZCR13","A3LUBKV41WYBK3","Submitted","Thu May 03 20:19:18 PDT 2018","Thu May 03 20:20:34 PDT 2018","Sat May 05 20:20:34 PDT 2018","","","","76","0% (0/0)","0% (0/0)","0% (0/0)","76913582"
"32CAVSKPCEPXYAVEOXI9ZNCA5JS1UN","3Q5AG2X64R1EX5FMG1GS0HUOVXRVML","Make a numerical estimate from a line graph.","After responding to a few simple qualification questions about a graph, you will be asked to carefully study another graph for 20 seconds and then answer a question about it.","survey, number, estimate","$0.15","Thu May 03 19:00:27 PDT 2018","480","BatchId:3219791;OriginalHitTemplateId:920937340;","120","172800","Fri May 04 00:00:27 PDT 2018","","","38BQUHLA9W024EVZBZUZ9T39PNOOM0","A2YDGWBLQV46EQ","Submitted","Thu May 03 20:50:38 PDT 2018","Thu May 03 20:51:46 PDT 2018","Sat May 05 20:51:46 PDT 2018","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","93099036"
